,text,pred,rule_book
18107,"while unloading client shutdown material using forklift flt mast came into contact with truck door on two hundred and ten thousand, nine hundred and twenty around 945am client shutdown material unloaded by wood plc forklift operator at feed stock plant while unloading client material under client supervision operator reversed forklift with material hit the truck door by forklift truck mast refer attached picture a due to this event minor damage sustained by the third party delivery truck organized by the client refer attached picture a immediate repair has been done to rectify the damaged truck door refer attached picture b work was immediately stopped and minor damaged was immediately rectified",1,0
10843,release of waste clay without warning bilfinger operatives were working on reinstating the extruder assembly when commissioning released clay from a higher level through the delivery duct whilst the release could not directly strike the operatives it created a dust cloud for which the crew was unprepared crew left the area investigation commenced,1,0
15217,lack of site required training a lastminute site visit was requested for the campbell river substation project an amecfw e i employee from nanaimo was sent to site without having the required whmis or site safety training as the dispatching office nanaimo thought neither credentials were required due to being escorted by a cat five safety watch the deficiency was noted when the ppa hsse department reviewed the journey management plan and noted the lack of required preaccess training the site visit was cancelled and the employee left the site nanaimo hse coordinator coached on amecfw e i training requirements,1,0
6525,gas release from sealant port incident 30544report received from the platform that wgpsn personnel were lowering a red rooster winch through platform decks as part of a caisson removal and reinstatement a link on the red rooster sheared a valve grease nipple causing a gas release this was picked up by the team gas detection was not triggered the ccr was immediately contacted and the area made safe there was a muster and the platform was shut down production restarted yesterday the volume of gas release was originallyestimated at 10kg in synergi tse considered an independent investigation but decided that the investigation should be conducted offshore statements photos etc were provided to wgfor review in discussion with the platform it was consideredunlikely that this incident could have been foreseen although there have beenlife saving rule andgolden rule breaches it is not considered that the just culture process is required see attached investigation reports and slide packs see attached e mail dated regarding the potential of this incident this was agreed with corporate hse management team see detailed description,1,0
9218,empty pvc conduit for post indicator valve control wire was damaged during excavation pvc conduit had been located by client ten feet west while excavating for domestic water line extension a 1inch empty pvc conduit for area post indicator valve was broken the empty pvc indicator conduit was identified by the client and drawings to be about ten feet outside of the trench area for install wood ground disturbance permit and client ground disturbance permit paperwork and drawings in place work was stopped and notifications were made to site management and client management post d a directed for equipment operator per procedure investigation was undertaken with clientowner representatives,1,0
8340,as the wood worker backed up on the taxi way to turn and access the row he encountered another wood truck as the wood worker backed up on the taxi way to turn and access the row he encountered another wood truck the worker did not recognize that the wood truck was in the alternate lane parked awaiting to access the row as well worker stopped and made sure all was ok then called supervisor and then contacted hse,1,0
2243,"while relocating crane the boom contacted and severed the neutral line on temporary power supply the line was not engerzied and no injuries occurred incident 38034boom of crane contacted power line while being relocated spc project clarksville tn one hundred and fifty yards south of security check point tuesday may 8th one thousand, five hundred and eighteen change management process was broken lsr moving and energised equipment overhead electricity task was not noted on jsa intended travel path was not walked down before moving equipment alternate egress to the east was never considered gate ten employee chosen to escort crane had no training for spotting several attempts verbal and visual were made to stop crane from moving forward were ignored by operator see detailed description",1,0
5308,wg employee arrested for public display of affection and potentially intoxicated and charged with mischievous behavior incident 31919wg employee had been to a bar and consumed three drinks and kissed his girl friend in the street and was walking back to his accommodation he was seen by an emarati citizen who called the police he has subsequently been imprisoned until his trial see detailed description,1,0
69312,other fall to lower level six to ten feet three employees were constructing a dugout in a baseball stadium they were on top of the dugout laying decking down one of the employees picked up a panel and a gust of wind took him and blew him off the dugout roof he fell ten feet landing on a pile of packed dirt and breaking his hip fall protection was not being worn at the time,1,0
16957,"the driver door on a wood truck was damaged on the wing of a cattle guard as the truck was being backed up to realign the trailer on wednesday june ten two thousand and twenty at one thousand, two hundred and fifteen the construction technician was tasked with picking up a tractor and a seed implement that was parked near the forty-eight million, seven hundred and eighty-two thousand, four hundred and twenty-one well location and hauling it to c k equipment in sheridan wyoming to be serviced after he loaded and secured the equipment and was leaving he had to make a sharp right turn uphill onto the main service road and drive through a cattle guard the truck was engaged in 4wheel drive to give it more traction and control as he was turning and driving over the cattle guard the truck wheels began hopping and slipping on the gravel surface he looked in his passenger side mirror and saw that the side of the trailer was going to contact a steel gate he stopped moving forward and began backing up the truck to reposition the trailer as he was backing the truck up the driver door was dented when it contacted the wing of the cattle guard the construction technician called his supervisor and the hse specialist to report the incident he took a different road to get out of the area",1,0
3211,on tuesday 14th november a wg employee was cleaning the south well at brooklyn pump station he was working on the catwalks between f g floors wiping the hand rails whilst working on the handrails he opened a gate which initiated an alarm incident 36008on tuesday 14th november at approximately eight thirty-seven am a wg employee was cleaning the south well at brooklyn pump station he was working on the catwalks between f g floors wiping the hand rails at approx the same time the control room received alarms on pumpset five and seven indicating that they had electrically tripped due to the barring gate opening at pump 5this had occurred due to the wg employee working on the hand rails on pump five which extend behind a yellow guard which he opened to obtain access to the railing at this point a limit switch which is wired to trip the high voltage cb upon opening activated pump five was not running at the time mw operations came down and explained that the pump tripping mechanism had tripped and not to open guard the barring gates see detailed description,1,0
14284,slinger standing on top of materials on top of a flat bed lorry with no fall protection at approximately 0900hrs on monday 17th october two thousand and sixteen a slinger was undertaking an unloading activity at the south end of main site it was a clear sunny morning and the ground area was wet from the previous nights rainfall the slinger climbed up on to the back of a flat bed lorry with the use of a ladder the slinger was observed standing on top of a neatly stacked load of sheet piles the slinger was about to un hook chains from the lifting attachment on the merlo lifting vehicle to start slinging the sheet piles for unloading the operation was stopped by an amec foster wheeler hsse advisor and alongside the trant engineering hse advisor because there was no fall protection in place the lorry hand side rails but the sheet piles exceeded the height of the side rails of approximately one 5m the overall height the slinger was at was approximately 4m the operation was overseen by the trant engineering supervisor the slingers boots were covered in wet spoil in which the slinger could have easily slipped and fallen to the ground operation stopped the operation was completed with the use of a telehandler forklift to ensure the operation was completed in a safe manner in line with the permit and attached rams met one hundred and eighty-eight rev a3 to permit the use of a telehandler forklift,1,0
18619,working extended hours without written ptw approval please enter a short description of the incident do not include any personal details e g name of the individual involved time out issued for the extended work and investigation begins,1,0
932,"an electrician company lifting was pulling cables inside of the whpa wellhead deck vfd when fell inside the open hatch hitting the right side of body at ribs portion the ip was treated on board and a medevac sent him onshore to the hospital incident 40303at twenty-two twelve eighteen a pulling cable job was on going inside the vfds the cable was being pulled from vfd cellar deck to vfd wellhead deck with one team of climbers electrician working at height on cellar deck and one team of three electricians on wellhead deck under the floor panels receiving the cable from the vfd base the wellhead deck team job was to pick up the cable coming and install at cable trays locate under the floor panels the third worker on wellhead vfd left the room to talk to the workers on thelevel below even having aradio communicator at approximately one thousand, four hundred and thirty one of workers on wellhead deck vfd an electrician from a subcontracted company called lifting was working inside a hole on the floor anddecided toleft the hole to help the second worker pulling the cables backwards to hole and fell inside the open hatch hitting the right side of body at ribs portion the second worker helped the ip to seat at floor and wait some minutes to check if pain will go down after these minutes they decided to call the other lifting electrician who left the room previously this third electrician arrived at the scene and evaluated the case calling the climber level three from deck below using the radio the climber level three stopped the job below and moved to wellhead deck for checking only after the evaluation of the climber level three the unit doctor and wg hse tech were communicated theystarted the treatment of the worker and the communication with on board management team approximately at 14h50min first aid team was mobilized radio operator was informed to be stand by in case support for communications and ccr oim was informed in case escalation was needed when the fa teamtried to put the ip on the stretcher the ip complained a lot from the pain so the fa team and the doctor decided to keep ip seated and amedevac was mobilized thesecond line commander informed and thedeck crew was contacted by radio requested to stop boat operation for mobilizing the frog moving ip to hospital on seat position ip was attended medicated and stabilized sent to onshore by medevac directly to barra dor hospital at barra da tijuca rio general alarm was not sounded once all resources to support ip were fast mobilized and on the way not tocreate more confusionwith mustering see detailed description",1,0
20622,subcontractor cutting rebar a spark set the bottom of his pants a light scott was cutting rebar when a spark set the bottom of his pants a light he quickly put it out and reported it to mark ridley no injuries occurred mark ridley will give a toolbox talk at first break as from now on joggers will not be allowed on site,1,0
22281,employee was stung once on each forearm by yellow jackets employees were in the process of disposing of pallets at the dow stratton ridge one hundred and three disposal area when they came into contact with numerous yellow jackets the ip was stung once on each forearm before they could vacate the area actualpotential rating was based on the fact the employee was evaluated and released with no restrictions the employee reported the incident to their supervisor and the permit writer an ambulance was called to the scene to assess the employee he was released to wood hsse to be taken to all american screening and medical for an evaluation the employee was released with no restrictions all reporting protocols were followed,1,0
1359,employee experience lower back discomfort when lifting a small wooden form incident 39887thursday morning of sept twenty two thousand and eighteen the safety manager receivedinformation from a foreman that an employee had felt a pinch to his lower backwhile trying to set a wooden frame over a column ie injured employee stated he was okay and did not want to get checked ie also added that he justwanted to let the company know in case his back started hurting ie waskept on observation and monitored at work on september twenty-nine two thousand and eighteen saturday afternoon ie stated his back washurting and needed to go home and rest his back for the weekend woodsafety manager offered to get him checked by the local clinic and the ierefused the help on october one two thousand and eighteen after the safety morning meeting ie stated heneeded to get some time off to get his back checked out wood safety manageroffered to take him to the local clinic wood safety manager informed him thatin order for our company to help i would need to monitor him at work and out ofwork he denied help and said he would go on his own terms on october two two thousand and eighteen tuesday morning wood safety manager followed up with ie ie stated thathe did not get a medical checkup just a back massage wood safety managerinformed employee that he had reported this to upper management and it wasdecided that he needed to follow up with the local clinic if not he would bebraking our policy and he could not continue to work unless he received thehelp employee was seen by thelocal clinic and was determined it was a strain muscle no restrictions orprescriptions where applied employee returned to work see detailed description,1,0
8685,"ip missed last two steps of the ladder as he was going down ip was working on hms iron duke as a member of faff during his faff rounds he was on his way down to 2b section as he was walking down facing the ladder with three points of contact he misjudged the placement of his right foot and missed approx two steps causing slight discomfort he continued his rounds and left the vessel at one thousand, three hundred and forty-five when he left the vessel he reported the incident to his line manager as part of the accident investigation the ip was required to undergo a drug and alcohol test he advised the tester that he had smoked cannabis twenty-three days before on completion of the test the results were nonnegative for cannabis the urine sample had been sent for a laboratory analysis and the ip was suspended the ip suffered no injury as part of the incident and no treatment was given the ip if he had passed the drug and alcohol test would have gone straight back to work ip had been suspended pending disciplinary investigation",1,0
12485,employee did not leave building during fire alarm evacuation test during a fire alarm evacuation test a qedi employees did not leave the building even after further instruction for them to leave the hse coordinator subsequently spoke to the individual disciplinary action has been taken,1,0
2387,a crew was performing rigging operations and was utilizing a fall protection cheater to secure a ratchet hoist to a beam this is in violation of company and client fall protection and rigging procedures work was stopped and the investigation began incident 37852a wood group maintenance firewater crew was performing work in a cooling tower for the purpose of making a visual inspection and any necessary repairs during process of work a client hsse inspection was conducted and discovered that a fall protection cheater was being used to secure a ratchet hoist to a beam fall protection device used in a rigging practice the work was stopped and an investigation began see detailed description,1,0
5741,non compliance to confined space entry plan incident 31325non compliance to confined space entry plan work ceased and rectified stand down for safety discussion this morning at wpf between management team and all workgroups investigation underway see detailed description,1,0
13574,burnt out vacuum cleaner as the crew was making their way down the tunnel coring they changed their power source to the next closest receptacle to their work area they plugged their shop vac into the power source continued with the task and the shop vac quit the workers thought the vacuum cleaner was worn out from continuous use plugged in another on which quit as well the workers call sec electricians to test the receptacle and they concluded that there was 200v wired to the receptacle rather than 110v electricians were notified tested voltage in all other outlets to be used and tagged out the faulty outlet the damaged vacuum cleaners were tagged out and removed from service amc and hatch were notified,1,0
11283,worked on no isolated equipment proctor arrived to fit guards and required permits for three areas one not live and the other two requiring isolation under loto the work party began work on the non loto equipment but decided to expand the work to the other equipment that was to be placed in isolation under loto this is a breach of the ptw system and a lsr no injury occurred work party stood down permits suspended and area isolated from further entry review of ptw and rams procedure undertaken and found that the rams needed to have a stop moment introduced field hse to review rams to ensure energized and non energized lines are placed on separate permits where applicable,1,0
5926,diesel engine lift from vendor vehicle did not match the lifting plan engine supplied within box rather than without as detailed on lifting plan lifting accessories changed to match packaging without lifting plan amendment incident 31513on wednesday 24th august whilst working on the diesel engine replacement project at fps rlpg wood group rigging personnel removed the diesel engine from the finnings delivery vehicle to grade level using a mobile crane upon investigation it was revealed that this lifting operation was not in compliance with the authorised lifting plan a constructability review had been carried out by wood group finnings and bp in october two thousand and fifteen the lifting plan was created by wood group according to the discussions that had taken place and subsequently authorised by the bp loler rep no further review of this document was carried out following authorisation on monday 22nd august the delivery vehicle arrived at site and it became apparent that the lifting operation could not be completed as per the authorised lifting plan as the agreed lifting points on the engine were inaccessible to the riggers due to it having been transported to site inside a large wooden crate it was unclear as to whether the engine would be offloaded as issues with the alignment of the fire water pump meant the engine could not be lifted directly into position a conversation took place between the wood group supervisor and wood group lifting appointed person ap regarding a possible alternative lifting method due to the presence of the crate but an amended lifting plan was not resubmitted by the ap to the bp loler representative for authorisation as the ap did not know if the lifting operation would take place on tuesday 23rd august the work party were informed by the bp construction supervisor that the decision had been made not to return the engine to finnings for storage but that it was to stay at the site until ready for installation the engine could not be safely removed from inside the wooden crate whilst on the delivery vehicle as there were no means to safely access the load because the transport vehicle did not have edge protection to prevent potential falls from height on wednesday 24th august using the discussed alternative lifting method and lifting accessories the engine was lowered to grade level to allow the wooden crate to be dismantled this lifting operation was completed in a safe manner by experienced and competent rigging personnel but as the lifting study had not been amended and reauthorised the work had been completed in deviation of site lifting procedures consideration was given as to wither this was a lifting lsr breach and it was decided that as the lift was planned and the changes were discussed with the wg loler focal point that this was not a breach see detailed description,1,0
1524,electrical intervention at sorfert harbour facilities was cancelled and was not authorised to be carried out by wgs hse supervisor because unsafe condition relating to working over or close to water life saving rule incident 39697electrical intervention at sorfert harbour facilities was cancelled and was not authorised to be carried out by wgs hse supervisor because unsafe condition relating to working over or close to water life saving rule today nine september two thousand and eighteen at one thousand and thirty am during a hse w somias inspection at the port of batioua a dangerous situation was noted before the start of the electrical work electrical installation at the level of the platform of the m1 above water body guards or the employee must be hung without a rusty safety harness and the platform very rotten wood risk of falling and drowning if the intervention was carried out action was not authorised to be conduct or carried out see detailed description,1,0
73034,other fall to lower level eleven to fifteen feet an employee was working with another employee on top of an oil storage tank at a field site dismantling piping and attachments to the tank they had removed a piece of 4inch vent piping and were attempting to throw the pipe to the ground while they were throwing the pipe from the tank top the pipe caught the harness of the injured employee causing him to fall fifteen feet to the ground he broke his right wrist and pelvis the employee fall protection harness was not tied off at the time of the incident,1,0
13487,minor damage to client van by amec fw employee whilst reversing out of space when trying to reverse out of the employee parking in front of the dpw building amec foster wheeler employee hit a government owned vehicle gov the parking lot consists of only one row of fishgraded parking lots and reversing happens directly onto the road the third party vehicle had just turned left on to the main road from a side street which was the reason the amec foster wheeler employee did not notice the vehicle federal police of the shape facility drew up a report physical damages were limited to the rear bumper of the amec foster wheeler employee car and the licence plate of the client van damage to both vehicles was identified,1,0
19766,ee observed on top step of six stepladder not tie off and ladder not secured while doing morning walkthrough to review jsa and permits ee was observed working on a six stepladder on the top step project has a four and above fall protection rule of one hundred tie off regardless of task the ladder was also not secured or being hold by a person to prevent it from tipping over another safety requirement from project applicable from the first step up stopped work person was brought down from stepladder and coached by wood hsse on the deviation supervision was called to be inform of deviation ee was terminated from jobsite investigation is underway,1,0
15622,incorrect fall protection selected for task on 24th march two thousand and sixteen a nightshift commissioning team were given the task to carry out the disconnection of the floatel supplied utilities from the floatel victory to the clair ridge quid platform under work control certificate wcc19811 at approximately two thousand and forty-five a scaffolder approached the work party working on the water hose disconnection on the north east gangway landing area with concerns regarding the commissioning techs anchor point as he had anchored onto the stairwell handrail of the gangway the work party proceeded on the diesel hose disconnection on the gangway landing area north west when another intervention was carried out by the working at height coordinator regarding the working at height equipment they were wearing for the task and the anchor point they were using the working at height coordinator informed the work party that they should be wearing fall restraint equipment as opposed to fall arrest as the area they were working had an edge that they could potentially fall off the working at height coordinator then rigged up the correct equipment for them to complete the task and then derigged the equipment on completion of the task intervention was carried out by the working at height coordinator who stopped the job and changed out the fall protection equipment for the individual to the correct specification no potential for fall from height incorrect combination of fall prevention equipment being worn,1,0
23601,"a large rock became lodged between a haul truck tailgate and the bed and when closing this action broke a support cable on the truck at about one thousand, two hundred and thirty hours on ninety-one thousand, two hundred and twenty-one an employee was operating haul truck seven at the facility pad when a large rock was wedged between the tailgate and the bed the driver had raised the bed all the way up to dump the load and when the bed was lowered the rock prevented the tailgate from closing because the tailgate could not close this stretched the fulcrum cables on each side of the bed until the one on the left side broke an excavator was positioned close to the haul truck and the bed was raised to the highest position the excavator was then used to open the tailgate enough to allow the rock to fall out truck was red tagged and repairs are pending",1,0
380,"wheel hub on telehandler fork lift broke while lifting forty thirty at approximately one thousand and fifteen am a crew was moving pipe from the lay down yard onto a goose neck trailer for transport the area is flat and level there area has pipe fitting and other material around it it was clear sunny and dry the operator with a spotter went to pick up the pipe to load it the thirty joint of pipe is approximately forty long and weighs approximately seven thousand, two hundred lbs the forklift is a two thousand and nine jlg telehandler model ten thousand and fifty-four the forklift had a lifting hook slid over the forks they had two straps attached to the hook and spaced out on the pipe for stability the operator had the outriggers down when he initially lifted the pipe the pipe was front of him facing the same direction he lifted the pipe and a spotter rotated the pipe ninety degrees he then raised the outriggers a few inches or more and backed up approximately twenty at that point he cut the wheels to the left so swing the forklift around moments after cutting the wheels the right front wheel hub broke and the forklift leaned over onto the outrigger base the crew stopped work and notified their site supervision and safety wood hsse was notified and responded to the site the area was blocked off pending investigation the crew stopped work and notified their site supervision and safety wood hsse was notified and responded to the site the area was blocked off pending investigation",1,0
2557,an unmarked unknown line was struck with minimal product release there were no injuries involved incident 36645at approximately one hundred pm this afternoon our crew at the oxy salt creek facility struck an unmarked three fiberglass flowline crossing our ditchline from wellc575 the oxy inspector said the line was shut in completely within ten minutes because of quick reporting and action there were no injuries or equipment damage thelinestrike was atthe edge of anexisting excavation from a previous line repair in the past andwas about two deep on the edge of the existing excavation where our ditchline ran through it the line was unknown at the time of the previous repair as well theexcavation at this point was approximately four wide five long and two deep the release was water with a little oil mixed in and was contained in the hole before being shut in our ditchline begins in the existing repair excavation and slopes down from ground level to twenty-four depth the southernmost line segment is above ground and as it progresses north it will be below ground the line was being ditched to depth at a slope where the fiberglass line was hit at depth it did have tracer wire but was not detected another fiberglass line twenty-three to the south crossing our ditchline also had tracer and was also not detected but was exposed without incident this field has numerous unmarked lines oxy estimated the release at two thousand and twenty-five gallons of water and thirty-five gallons of water the water was hydrovac d and cleaned up by oxy the inspector said they would make a temporary repair in the morning to keep the line in service and then make a permanent repair at a later date oxysafety andsite inspectorstated this was an unavoidable line strike since it was unknown and unmarked pinflags with no excavation tape oxy requested a report be completed in case it is requested to be submitted at a later time the oxy inspector went through his records and saidour crew had crossed over seven hundred lines known and unknown without a linestrike up to now see detailed description,1,0
15265,damage to crane lifting pennant during nightshift supply boat lifting operations were taking place at the north side of the clair ridge platform a waste skip was lowered down to the supply vessel caledonion vigilance and landed on the starboard side the vessel deck crew then disconnected the crane pennant from the waste skip and instructed the crane operator to take up the crane hook at this point the sea swell caused the vessel to rise resulting in the crane hook striking against the vessel bulkhead and the pennant becoming snagged the crane operator lowered the crane whip line and released the lifting pennant the pennant was removed from the crane for inspection the inspection identified damage to the lifting pennant feral and was placed in quarantine the lifting activity was stopped and the pennant was quarantined,1,0
62930,climbing or stepping up or downsingle episode an employee was working on the muller putting parts on it the employee reached up on an ibeam to move himself and when he stepped back down his knee twisted and his femur was fractured,1,0
93039,other fall to lower level six to ten feet an employee was laying metal panels on the roof at a onestory residential jobsite while it was raining he slipped and fell about eight feet to the ground fracturing both legs the employee was wearing a harness but the line was not attached at the time of the fall,1,0
47867,other fall to lower level more than thirty feet an employee was performing decking work and fell approximately thirty feet while moving from one work area to another the employee suffered broken facial bones the employee was wearing fall protection at the time,1,0
14652,"crane lifting structural steel causes damage and high potential near miss shamrock construction inc was lifting the structural steel piece 1b1 weighing fourteen thousand, five hundred and forty-three three pounds using a four point lift the rigging consisted of two nylon slings used at the top of the column rated at 15000lb each twelve thousand pounds each when used as a choker and two steel chokers rated at 9tons each for the bottom of the truss see attached sketch shamrock was attempting to position the piece at the correct angle as the piece was elevated slightly off of the ground with the feet of the column remaining on the ground once properly positioned the crew intended to lift and place the column within the structure as the column was elevated the crew was repositioning to adjust the two lower steel chokers in order to distribute the weight creating the desired angle of the piece and then elevate the column into position for connecting as the column was elevated the feet of the column shifted due to an uneven weight distribution and started to turn further uneven weight distribution caused uneven force upon the choker used in this process as the force on one synthetic strap appeared to increase force on the opposite strap decreased to the extent visible slack was observed in the strap when the column shifted and turned back the other direction the strap began to shred and failed as the strap failed the weight distribution again shifted the force which had been placed upon the straps initially shifted to the steel chokers causing the column to change center of gravity and the lower end moved to the higher end resulting in what was the top end hitting the concrete pad the column teetered shifting back and forth for a short period of time and then stabilized at which point the crane operator lowered the column to ground in a controlled manner there were no injuries during this incident damage to the column was significant enough to require a replacement damage to the concrete pad was limited to an approximate 9square foot area all work was stopped and the investigation started all work was stopped and the investigation started amec foster wheeler interviewed shamrock and thackray crane all interviews were conducted with the shamrock project managaer",1,0
20509,"employee receives burns to feet from concrete sometime near the end of the day a fessler bowman employee reportedly left the site due to burns to his feet from pouring concrete the employee did not notify his supervisor and seems to have went unnoticed the following morning the employee sent a text message to his supervisor that he would not be coming in to work because his feet were hurting the message also stated it was due to a concrete burn and an attached photo of the area none the incident occurred without notification of his supervisor upon notification the next morning the employee was instructed to seek medical treatment as the affected area did not appear to have been cleaned and come in to work on saturday the 29th the employee refused treatment stating that he would tough it out and did not want to come in due to a scheduled fishing trip this is a late reported incident and was not discovered until eight thousand, three hundred and seventeen",1,0
4296,while skid steer was loading truck minor damage was caused to windsreen incident 33807details skid steer loading tip truck whilst loading truck skid steer touched truck body causing minor damage to skid steer windshield and rain wiper blades no damage to truck property damage to skid steer only and no injuries driver had been involved in a previous incident with a skid steer and was being assessed in a controlled environment in a laydown area coaching and guidance was given as to expectations and task was a simple loading exercise using crushed rock driver was licenced with an appropriate ticket but lack of practical experience and over zealousness to impress contributed to the minor impact the fair and just process was applied and the labour hired personal was released back to his employer see detailed description,1,0
9612,team member noticed key missing from ground controls of awp when he tried to lower basket due to smoking resin bucket team member was applying resin to fiberglass joint using an aerial work platform when he noticed a small amount of smoke coming out of the resin bucket the team member immediately attempted to start the engine of aerial work platform and come down but lift failed to start ee notified his supervisor who was also doing elevated work in the pipe rack supervisor got the attention of a startup team member below who went to the base of the lift and used ground controls to start the machine and bring the employee down but realized the selector switch key from basket to ground controls was missing however the startup team member was still able to switch to ground controls and ee was brought down safely it was determined that the smoke was the product of a small piece of paper that had fallen inside the resin bucket when the resin was in the process of catalyzing and there was no actual fire team member was immediately brought down a key from a separate lift not in use was acquired and placed in the lift needed to continue work team member operating awo was coached on tagging out awp if no ground control key present,1,0
2624,"subcontractor suffered a puncture wound on the instep of his right foot foot caused by an injection of water from an uhp unit incident 36584subcontractors working for wis currently carrying out uhp water jetting on hmc searcher located in the syncrolift rosyth dockyard at approximately six thirty a subcontractor suffered a water injectionpuncture woundto the inside of his right foot from a uhp unit the ip was treated at the scene by paramedics and was able to walk into the ambulance the ip was discharged later in the day and returnedto his home in southamptonpo from babcock released and arrangements put in place for work to beginsbs site team arrive on site to go through wgis site induction the induction consists of a local site induction wgis company induction confined space and wah training delivery of the training was carried out by a member of the onsite hse team although the safety cocoon and lsr were not delivered during the induction the stop work authority was highlighted on numerous occasions drug and alcohol testing carried out on the sbs ops before the induction process was started completed by the on site safety team of the four man team three failed with positive tests for thc cannabis when challenged all three ops admitted to smoking cannabis the sbs supervisor was the only sbs operative to pass the d a test the three sbs ops were removed from site sbs mgt contacted by wgis ops manger sg to inform them of the da failures and his concerns around delivery of the contract sbs director assured sg that they would send suitable replacements to replace those ops who had failed the tests two self employed operatives were sent with both of their training expired from the water jetting association note pre mobilsation sbs had been informed that da testing forms part of the site inductions sent to wis ops manager stewart gove and reviewed sbs send two replacement operatives self employed who pass the d a test are given the company induction confined space and wah training form hse advisor ian forbes work commences during nightshift hours to minimize the impact on other trades the work party consists of a supervisor and two operatives wgis provided an operative to work with the sbs team who was familiar with the work location er arrangements and to ensure the disposal of waste water was carried out correctly work stopped on the project due to extreme weather conditions no access was permitted onsite for all personnelwork resumes during nightshift hours and it is during the 2nd shift after the enforced break that the incident occurs at approx five thirty sbs op suffered a water injection injury during uhp operations wgis hse team on site are informed at approx five forty-five and the investigation into the incident begun sbs have been on wgis approved subcontractor list since 10th october two thousand and eleven sbs are members of the wja and have access to the associated codes of practice linked to the use of uhp wj equipment various std templates for daily pre use checks of plant ra format briefings the original rams provided by sbs were generic and did not cover the full scope of hazards associated with uhp water blastingno evidence of sign off sheet to confirm that the risk assessment had been briefed to the work party two certificates of competence provided for sbs team confirming they had attended the water jetting association uhp training both certificates had expired supervisor kt expired four thousand, nine hundred and seventeen andrew walcroft expired14118 ip sean travers expired three thousand, four hundred and sixteen these dates confirmed by contacting the water jetting association no evidence of training has been provided to date for injured party contacted wja who confirmed the ip training had expired april 2016no appropriate ppe kevlar suits gaiters for uhp blasting was made available to the ops from sbs ppe worn was basic wet suits rubber gloves and steel toe cap wellington boots when challenged the sbs supervisor responded that they do not like wearing gaiters and kevlar suits as they are uncomfortable the sbs hse manager also confirmed the ppe was not available to the sub contractors the methodology as stated in the ms was not followed by sbs site team at the time of the incident two operatives were carrying out lance work with no standby man in place to control the ssow and to shut down any machines in the event of an emergency no evidence that team talks and or daily briefs were being given by the sbs supervisor at the beginning of every shift as stated in their rams the lance used for the uhp operation was a rigid one five mtr dry shut off type no lock off device fitted to prevent accidental discharge of high pressure water the dry shut off type lance has a two port valve assembly with one inlet and one outlet port and the safe method before each move was isolating the air at the bimode the alternative would have been to use the dump type lance which has a lock off device fitted the ip and the supervisor were not carrying their waterproof medical cards issued by the water jetting association these cards give brief details of the medical treatments for water jet injuries and precautions to be taken to combat the possible effects of the injection of contaminated water into the body when asked the supervisor stated that his card was in his house note sbs are members of the wja and have access to their good practice guidance sbs safety manger requested to attend to site and for a joint investigation to be completed awaiting their report to date sbs hse manager has provided maintenance records for the uhp machine and an email confirming there was no kevlar suits available to the team and there was no sign off sheets to prove that the rams had been briefed to the team the sbs subcontactors were all selfemployed and were paid a daily blasting rate by the company the actual because of the water being released at pressure from the lance and causing the injury has still to be established ie dead mans tied off this can only be confirmed once there is communication with the ip at present the ip is refusing to cooperate and provide a statement no witnesses were present at the time of the incident note no contact could be made with the ip during the course of the contract a personal injury claim has been made by the ip poor control of the management of change no formal handover from ops manager sg to acting manager gordon steele when sg went on annual leave a contributory factor was the adverse weather conditions where access to the site was prohibited see detailed description",1,0
2038,"while moving water injection closure spool into location using couple chain blocks one of which was being used to cross haul the spool the cross haul chain block failed and began to creep down slowly instead of moving horizontally at the time when incident 38173when the chain block creep was noticed the rigging team immediately stopped the job replaced failed chain block with another one and the spool installation was continued and installed safely and without incident the failed chain block manufacturer morris 1t 3m fall length serial number ght sixteen thousand, five hundred and forty-four provided by atr caspian was taken out of service marked do not use and returned to the rigging loft and placed in quarantine until it can be back loaded to onshore for investigation an iris card was raised by the work team and submitted to the bp hse department and a copy sent onshore to wood management wood management then informed wood qa qc lead and asked that an impact action be raised and to contact the supplier to make them aware of the incident see detailed description",1,0
1885,employee was observed working from a scissor lift without being tied off properly elevation of lift was approximately seven ft outside of client and company requirements work was stopped incident 38336an employee was working out of a scissor lift preforming his job task when it was noticed that he was not tied off properly the elevation of the lift was approximately seven ft work was stopped see detailed description,1,0
867,"crate was knock off from top of other crate one team member was tasked with offloading crates from flatbed trailer with lull fork lift and staging on the ground in stacks of two second team member was tasked with grabbing crates one at a time with skid steer and moving the crates to their final destination as second team member grabbed the top crate he inadvertently drove the forks beyond the first palette and slightly under the second behind it as team mate tilted forks up it caused the second crate to tilt beyond its center of gravity and fall to the ground investigation is still ongoing task was stopped and hsse department immediately notified operator was brought to safety office and ad protocols were initiated safety stand down was conducted with spotters and operators at seven hundred am on one hundred and eleven thousand, two hundred and nineteen",1,0
55339,fall through surface or existing opening eleven to fifteen feet while working and walking on a flat roof an employee fell through a skylight and metal decking that were being removed the employee fell approximately eleven feet onto grocery carts below requiring hospitalization for multiple fractures fall protection was not used at the time,1,0
59507,other fall to lower level eleven to fifteen feet while retrieving parts from a shelf an employee operating a cherry picker fell approximately fifteen feet to the lower level suffering a concussion and neck arm and leg injuries a harness was not worn at the time,1,0
